web-scraper-order,web-scraper-start-url,link,link-href,product_name,customer_info,product_star,page2,page2-href,product_sales,product_like,product_price,page3,page3-href,page4,page4-href,page5,page5-href,product_popular,product_target
"1662119784-151379","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (여자 153cm/50kg) 기준

                                큼 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151426","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 187cm/70kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119772-151170","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 166cm/54kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119772-151164","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 158cm/45kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119775-151319","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 175cm/64kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151076","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (여자 173cm/58kg) 기준

                                적당함 L Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119775-151288","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 175cm/81kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151522","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[업체추천] (여자 162cm/55kg) 기준

                                적당함 M Size","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151041","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 173cm/90kg) 기준

                                적당함 XL Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119775-151320","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 177cm/80kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151425","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 187cm/80kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119772-151169","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 164cm/50kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119775-151309","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 175cm/60kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151424","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 174cm/61kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151496","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (남자 176cm/85kg) 기준

                                적당함 XL Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151385","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 177cm/70kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119775-151263","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 171cm/60kg) 기준

                                적당함 M Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151000","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 171cm/54kg) 기준

                                적당함 L Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119601-150979","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2710385","[기모] 집업 패치 포켓 스웨트셔츠 멜란지 그레이","","4","","","","96","44,600원","","","","","","","","남"
"1662119784-151443","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 173cm/70kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119630-150993","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2746038","School Bear 남여공용 오버핏  아노락 티셔츠 ANO301 (오트밀)","","null","","","","10","44,900원","","","","","","","","남"
"1662119784-151410","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 175cm/82kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119741-151148","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2731310","엔젤 와펜 하프집업 블랙","[회원추천] (여자 157cm/57kg) 기준

                                큼 S Size 구매","5","","","","98","79,000원","","","","","","","","남"
"1662119788-151464","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (여자 165cm/60kg) 기준

                                큼 L Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119772-151246","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 174cm/60kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119643-151029","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 178cm/75kg) 기준

                                작음 L Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151506","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (여자 163cm/60kg) 기준

                                큼 XL Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151393","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 179cm/74kg) 기준

                                큼 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119648-151099","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2744290","아치 C 로고 카라 하프 집업 맨투맨 레드","[회원추천] (남자 171cm/70kg) 기준

                                적당함 M Size 구매","5","","","","62","79,000원","","","","","","","","남"
"1662119666-151106","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2744291","아치 C 로고 카라 하프 집업 맨투맨 네이비","","5","","","50개 미만","228","79,000원","","","","","","","34세 이상
,
남성
에게 인기 많은 상품","남"
"1662119772-151162","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 168cm/57kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119775-151327","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 170cm/80kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119620-150988","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2718313","UNISEX LEATHER LOGO HALF ZIP-UP SWEATSHIRT FRENCH NAVY_UDTS2C107N3","[회원추천] (여자 163cm/44kg) 기준

                                적당함 FRENCH NAVY 00S Size 구매","4.8","","","50개 이상","279","89,000원","","","","","","","24~33세
,
여성
에게 인기 많은 상품","여"
"1662119784-151430","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (여자 167cm/50kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119775-151345","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 170cm/85kg) 기준

                                큼 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151457","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (여자 158cm/57kg) 기준

                                큼 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119772-151228","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 155cm/55kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119772-151250","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 163cm/48kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119772-151252","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 165cm/54kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119643-151078","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 186cm/90kg) 기준

                                적당함 XL Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151032","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 173cm/78kg) 기준

                                적당함 XL Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151525","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[업체추천] (남자 185cm/85kg) 기준

                                적당함 XL Size","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119775-151328","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 181cm/70kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119714-151126","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2748465","[패키지] 2pack 마일 하프넥 맨투맨 6종 BJMT4510","","null","","","","84","71,800원","","","","","","","","남"
"1662119788-151472","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (남자 180cm/67kg) 기준

                                적당함 L Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151009","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 170cm/74kg) 기준

                                적당함 XL Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151492","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (여자 164cm/65kg) 기준

                                적당함 L Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151438","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 176cm/70kg) 기준

                                적당함 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119620-150989","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2718313","UNISEX LEATHER LOGO HALF ZIP-UP SWEATSHIRT FRENCH NAVY_UDTS2C107N3","[회원추천] (여자 159cm/49kg) 기준

                                적당함 FRENCH NAVY 0XS Size 구매","4.8","","","50개 이상","279","89,000원","","","","","","","24~33세
,
여성
에게 인기 많은 상품","여"
"1662119775-151265","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 181cm/61kg) 기준

                                적당함 L Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119618-150986","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2716699","스카우트 하프 집업 스웨트셔츠 헤더 그레이","","null","","","","75","59,000원","","","","","","","","여"
"1662119784-151369","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 170cm/58kg) 기준

                                적당함 그레이 M Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151491","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (남자 172cm/60kg) 기준

                                적당함 L Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119772-151248","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2100524","HALF ZIP-UP SWEATSHIRT WHITE MELANGE","[회원추천] (여자 177cm/61kg) 기준

                                적당함 화이트멜란지 FREE Size 구매","4.7","","","4.7천 개 이상","22,133","62,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","여"
"1662119775-151351","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2054385","빈티지 반 집업_네이비","[회원추천] (남자 184cm/85kg) 기준

                                적당함 FREE Size 구매","4.8","","","4천 개 이상","14,653","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119788-151485","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/2560852","[SET] 아치로고 카라 맨투맨 셋업_블랙","[회원추천] (남자 169cm/63kg) 기준

                                적당함 M Size 구매","4.8","","","800개 이상","2,052","104,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119643-151096","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/535475","로고 아노락 풀오버 하프집업 블랙","[회원추천] (남자 166cm/64kg) 기준

                                적당함 M (기모) Size 구매","4.8","","","1.1천 개 이상","6,977","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119784-151434","https://www.musinsa.com/category/001008","","https://www.musinsa.com/app/goods/1560932","빈티지 반 집업_그레이","[회원추천] (남자 170cm/61kg) 기준

                                큼 그레이 FREE Size 구매","4.8","","","3.9천 개 이상","26,071","72,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
