web-scraper-order,web-scraper-start-url,link,link-href,product_name,customer_info,product_star,page2,page2-href,product_sales,product_like,product_price,page3,page3-href,page4,page4-href,page5,page5-href,product_popular,product_target
"1662121597-165606","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (남자 177cm/75kg) 기준

                                적당함 M Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121475-164688","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2100470","오버사이즈 폴라 플리스 하이넥 재킷 [블랙]","[회원추천] (남자 178cm/113kg) 기준

                                적당함 2XL Size 구매","4.9","","","4.2천 개 이상","3,348","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121465-164426","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145385","플리스 집업 자켓 베이지","[회원추천] (여자 167cm/67kg) 기준

                                적당함 M Size 구매","4.7","","","800개 이상","6,422","69,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","남"
"1662121449-164113","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2053644","플리스 집업 자켓 스카이블루","[회원추천] (남자 178cm/72kg) 기준

                                적당함 M Size 구매","4.7","","","3.6천 개 이상","10,962","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121434-163821","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1134367","엔젤 보아 후드 집업 블랙","[회원추천] (여자 159cm/47kg) 기준

                                적당함 M Size 구매","4.8","","","4.3천 개 이상","10,967","89,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121602-165667","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1567317","레인보우 폴라 플리스 집업(GL5TZU191BK)","[회원추천] (남자 145cm/42kg) 기준

                                큼 S Size 구매","4.8","","","4천 개 이상","17,725","79,000원","","","","","","","18세 이하
,
여성
에게 인기 많은 상품","남"
"1662121465-164471","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145385","플리스 집업 자켓 베이지","[회원추천] (남자 172cm/62kg) 기준

                                적당함 M Size 구매","4.7","","","800개 이상","6,422","69,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","남"
"1662121574-165093","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195240","엔젤 플리스 집업 아이보리","[회원추천] (남자 178cm/70kg) 기준

                                적당함 XL Size 구매","4.8","","","6.9천 개 이상","18,330","79,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121327-163461","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1193421","쉐르파 플리스 집업 베스트 [블랙]","[회원추천] (남자 172cm/75kg) 기준

                                적당함 L Size 구매","4.7","","","1.7천 개 이상","1,254","39,900원","","","","","","","34세 이상
,
남성
에게 인기 많은 상품","남"
"1662121475-164678","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2100470","오버사이즈 폴라 플리스 하이넥 재킷 [블랙]","[회원추천] (남자 177cm/88kg) 기준

                                적당함 XL Size 구매","4.9","","","4.2천 개 이상","3,348","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121420-163725","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/699374","빅로고 플리스 점퍼 - 블랙[사은품 증정]","[회원추천] (남자 165cm/72kg) 기준

                                적당함 블랙 M Size 구매","4.7","","","","3,556","79,000원","","","","","","","","남"
"1662121579-165187","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195367","하이넥 쉐르파 플리스 재킷 [블랙]","[회원추천] (남자 176cm/70kg) 기준

                                적당함 L Size 구매","4.7","","","3천 개 이상","3,500","49,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121521-164802","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2053653","플리스 카라리스 자켓 멜란지 그레이","[회원추천] (남자 175cm/68kg) 기준

                                적당함 L Size 구매","4.8","","","2.6천 개 이상","8,840","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121521-164779","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2053653","플리스 카라리스 자켓 멜란지 그레이","[회원추천] (여자 165cm/50kg) 기준

                                적당함 M Size 구매","4.8","","","2.6천 개 이상","8,840","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121470-164538","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1221386","보아 플리스 후디드 스웨트 집업 [멜란지 그레이]","[회원추천] (여자 163cm/70kg) 기준

                                적당함 L Size 구매","4.8","","","2.6천 개 이상","3,876","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121570-164970","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1195239","엔젤 플리스 집업 블랙","[회원추천] (남자 183cm/80kg) 기준

                                적당함 XL Size 구매","4.8","","","6.8천 개 이상","17,826","79,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121597-165550","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (여자 157cm/52kg) 기준

                                적당함 S Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121597-165537","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (남자 173cm/73kg) 기준

                                적당함 M Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121549-164830","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2757395","SP Sherpa Fleece Jacket Charcoal","","null","","","","102","159,000원","","","","","","","","남"
"1662121385-163690","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2582966","[Mmlg] DUVET FLEECE JUMPER (EVERY BLACK)","","null","","","","53","134,000원","","","","","","","","남"
"1662121602-165682","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1567317","레인보우 폴라 플리스 집업(GL5TZU191BK)","[회원추천] (여자 158cm/47kg) 기준

                                큼 M Size 구매","4.8","","","4천 개 이상","17,725","79,000원","","","","","","","18세 이하
,
여성
에게 인기 많은 상품","남"
"1662121606-165765","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145380","플리스 집업 자켓 블랙","[회원추천] (여자 159cm/53kg) 기준

                                적당함 S Size 구매","4.7","","","1.8만 개 이상","53,803","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121565-164931","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1134368","엔젤 보아 후드 집업 네이비","[회원추천] (남자 181cm/90kg) 기준

                                적당함 XL Size 구매","4.8","","","6.8천 개 이상","19,637","89,000원","","","","","","","19~23세
,
여성
에게 인기 많은 상품","남"
"1662121589-165377","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1180665","샤기 플리스 집업 재킷 [블랙]","[회원추천] (남자 183cm/90kg) 기준

                                적당함 2XL Size 구매","4.7","","","4.9천 개 이상","5,974","23,900원","","","","","","","18세 이하
,
남성
에게 인기 많은 상품","남"
"1662121597-165600","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1145389","플리스 집업 자켓 아이보리","[회원추천] (여자 157cm/36kg) 기준

                                큼 S Size 구매","4.7","","","5.8천 개 이상","29,752","69,000원","","","","","","","23세 이하
,
여성
에게 인기 많은 상품","남"
"1662121336-163476","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2582973","[Mmlg] WARM FLEECE LINER (AUTHENTIC NAVY)","","null","","","","189","178,000원","","","","","","","","남"
"1662121589-165362","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1180665","샤기 플리스 집업 재킷 [블랙]","[회원추천] (남자 199cm/90kg) 기준

                                큼 L Size 구매","4.7","","","4.9천 개 이상","5,974","23,900원","","","","","","","18세 이하
,
남성
에게 인기 많은 상품","남"
"1662121589-165360","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1180665","샤기 플리스 집업 재킷 [블랙]","[회원추천] (여자 170cm/62kg) 기준

                                적당함 2XL Size 구매","4.7","","","4.9천 개 이상","5,974","23,900원","","","","","","","18세 이하
,
남성
에게 인기 많은 상품","남"
"1662121342-163492","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1169778","빅로고 보아 플리스 점퍼 - 그레이[사은품 증정] (포토카드 증정)","[회원추천] (여자 156cm/53kg) 기준

                                큼 그레이 M Size 구매","4.8","","","2.1천 개 이상","4,726","89,000원","","","","","","","19~28세
,
여성
에게 인기 많은 상품","남"
"1662121420-163767","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/699374","빅로고 플리스 점퍼 - 블랙[사은품 증정]","[회원추천] (여자 160cm/40kg) 기준

                                적당함 블랙 M Size 구매","4.7","","","","3,556","79,000원","","","","","","","","남"
"1662121584-165271","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1563096","플리스 카라리스 자켓 블랙","[회원추천] (남자 171cm/63kg) 기준

                                적당함 M Size 구매","4.8","","","9.3천 개 이상","30,423","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121470-164561","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1221386","보아 플리스 후디드 스웨트 집업 [멜란지 그레이]","[회원추천] (남자 177cm/65kg) 기준

                                적당함 L Size 구매","4.8","","","2.6천 개 이상","3,876","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121475-164662","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2100470","오버사이즈 폴라 플리스 하이넥 재킷 [블랙]","[회원추천] (여자 175cm/65kg) 기준

                                큼 2XL Size 구매","4.9","","","4.2천 개 이상","3,348","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662121434-163888","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/1134367","엔젤 보아 후드 집업 블랙","[회원추천] (남자 177cm/80kg) 기준

                                적당함 L Size 구매","4.8","","","4.3천 개 이상","10,967","89,000원","","","","","","","40세 이상
,
여성
에게 인기 많은 상품","남"
"1662121475-164650","https://www.musinsa.com/category/002023","","https://www.musinsa.com/app/goods/2100470","오버사이즈 폴라 플리스 하이넥 재킷 [블랙]","[회원추천] (남자 188cm/112kg) 기준

                                적당함 2XL Size 구매","4.9","","","4.2천 개 이상","3,348","39,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
