web-scraper-order,web-scraper-start-url,link,link-href,product_name,customer_info,product_star,page2,page2-href,product_sales,product_like,product_price,page3,page3-href,page4,page4-href,page5,page5-href,product_popular,product_target
"1662119073-144995","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2477601","[미나브X깡스타일리스트] 코튼모달 미니멀 와플 하프니트 [아이보리]","[회원추천] (남자 171cm/70kg) 기준

                                적당함 L Size 구매","4.8","","","4.7천 개 이상","3,249","55,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119073-145015","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2477601","[미나브X깡스타일리스트] 코튼모달 미니멀 와플 하프니트 [아이보리]","[회원추천] (남자 184cm/68kg) 기준

                                큼 L Size 구매","4.8","","","4.7천 개 이상","3,249","55,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119268-148237","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2581989","섬머 카라 하프 니트 (GREEN)","[회원추천] (남자 171cm/67kg) 기준

                                적당함 M Size 구매","4.7","","","1.2천 개 이상","2,405","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119408-150397","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2459209","쿨썸머 린넨 니트 - 5 COLOR","[회원추천] (남자 172cm/72kg) 기준

                                적당함 BLACK L Size 구매","4.8","","","6.7천 개 이상","6,836","49,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119350-149658","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2139144","[드로우핏X깡스타일리스트] 터틀넥 니트 티셔츠 SET","[회원추천] (남자 178cm/75kg) 기준

                                적당함 BLACK L Size 구매","4.9","","","2.8만 개 이상","14,892","60,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119000-143256","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1407418","Combination collar knit (Ivory)","[회원추천] (남자 174cm/70kg) 기준

                                적당함 L Size 구매","4.9","","","600개 이상","2,112","79,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119119-145628","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1628939","미니멀 크루 넥 니트 [블랙]","[회원추천] (남자 170cm/62kg) 기준

                                적당함 M Size 구매","4.9","","","7.7천 개 이상","7,426","59,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119384-150142","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1558847","하프 터틀넥 니트 세트","[회원추천] (남자 173cm/75kg) 기준

                                적당함 brownM charcoalM Size 구매","4.8","","","4.2만 개 이상","26,917","66,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119297-148755","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1936829","플랙스 라운드 니트 반팔 블랙","[회원추천] (남자 173cm/69kg) 기준

                                적당함 2 Size 구매","4.8","","","4.1천 개 이상","4,743","48,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119024-143820","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1130207","소프트 코튼 크루넥 니트 빈티지브라운","[회원추천] (남자 175cm/64kg) 기준

                                적당함 L Size 구매","4.7","","","2.5천 개 이상","8,029","45,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119231-147614","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2510169","포멀릭 리브드 티셔츠 [BLACK]","[회원추천] (남자 173cm/58kg) 기준

                                적당함 M Size 구매","4.9","","","4.1천 개 이상","3,862","42,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119237-147673","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1191407","램스울 크루넥 오버니트(블랙)","[회원추천] (남자 173cm/58kg) 기준

                                적당함 S Size 구매","4.7","","","1.7만 개 이상","24,113","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119330-149349","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2469000","000 Black Knit Plain Pattern Button Collar Shirts","[회원추천] (남자 170cm/70kg) 기준

                                적당함 L Size 구매","4.9","","","3.9천 개 이상","3,748","79,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119413-150508","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1943088","이안 버튼 카라 반팔 니트 블랙","[회원추천] (남자 167cm/67kg) 기준

                                적당함 1(M) Size 구매","4.8","","","3.9천 개 이상","5,269","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119312-149039","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2226767","오버사이즈 집업 카라 터틀넥 니트 [M.GREY]","[회원추천] (남자 173cm/70kg) 기준

                                적당함 -L Size 구매","4.8","","","1.1만 개 이상","26,824","76,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662118986-142883","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2474966","XTK016 대퍼딜 꽈배기 니트 (BLACK)","[회원추천] (남자 180cm/72kg) 기준

                                적당함 M Size 구매","4.9","","","2.5천 개 이상","4,635","49,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119231-147595","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2510169","포멀릭 리브드 티셔츠 [BLACK]","[회원추천] (남자 174cm/70kg) 기준

                                적당함 XL Size 구매","4.9","","","4.1천 개 이상","3,862","42,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119257-148015","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/606067","소프트코튼 드랍숄더 오버핏 와플 니트 BLACK","[회원추천] (남자 180cm/73kg) 기준

                                적당함 L Size 구매","4.7","","","2.1천 개 이상","15,158","69,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119077-145116","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/455224","[블랙] B-스테디 골지 니트 폴라넥-블랙","[회원추천] (남자 175cm/70kg) 기준

                                적당함 3 Size 구매","4.7","","","700개 이상","7,936","33,000원","","","","","","","24~28세
,
남성
에게 인기 많은 상품","남"
"1662119292-148652","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2396645","워셔블 하찌 니트 - 10 COLOR","[회원추천] (남자 179cm/69kg) 기준

                                적당함 GREEN L Size 구매","4.8","","","7천 개 이상","9,939","59,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119242-147773","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2030178","XTK016 대퍼딜 꽈배기 니트 (NAVY)","[회원추천] (남자 169cm/55kg) 기준

                                적당함 S Size 구매","4.9","","","4.5천 개 이상","10,219","49,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119013-143700","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1943098","이안 버튼 카라 반팔 니트 소라","[회원추천] (남자 172cm/70kg) 기준

                                적당함 2(L) Size 구매","4.8","","","600개 이상","960","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119030-144061","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1458655","쿨에버 PK 반팔 니트티 NAVY","[회원추천] (여자 163cm/56kg) 기준

                                적당함 L Size 구매","4.8","","","1.6천 개 이상","4,259","65,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119237-147716","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1191407","램스울 크루넥 오버니트(블랙)","[회원추천] (남자 175cm/80kg) 기준

                                적당함 M Size 구매","4.7","","","1.7만 개 이상","24,113","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119366-150055","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1139101","화란 세미오버 니트 크림","[회원추천] (남자 184cm/76kg) 기준

                                적당함 50 Size 구매","4.9","","","1만 개 이상","12,686","89,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119108-145459","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2723757","[짱구대디PICK] 울 새들 라운드 니트 - 5 COLOR","[회원추천] (남자 174cm/66kg) 기준

                                적당함 CHARCOAL M Size 구매","4.7","","","400개 이상","1,274","59,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119227-147531","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2638991","쿨 카라 하프 니트 7 COLOURS","[회원추천] (남자 174cm/58kg) 기준

                                적당함 M LIGHT GREY Size 구매","4.8","","","1.3천 개 이상","2,438","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119044-144386","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1548467","탑필 캐시미어 라운드 니트 (블랙)","[회원추천] (남자 165cm/72kg) 기준

                                적당함 M Size 구매","4.9","","","4.5천 개 이상","6,166","109,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119196-146959","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2477598","[미나브X깡스타일리스트] 코튼모달 미니멀 와플 하프니트 [스카이블루]","[회원추천] (남자 177cm/78kg) 기준

                                적당함 L Size 구매","4.8","","","7.7천 개 이상","5,495","55,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119027-143998","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1925444","에어리 라운드 반팔 니트 [SKY BLUE]","[회원추천] (남자 182cm/72kg) 기준

                                적당함 XL Size 구매","4.8","","","1.7천 개 이상","1,915","55,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119125-145679","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1567133","화란 세미오버 니트 애쉬 그레이","[회원추천] (남자 177cm/72kg) 기준

                                적당함 48 Size 구매","4.9","","","4.1천 개 이상","5,096","89,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119350-149683","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2139144","[드로우핏X깡스타일리스트] 터틀넥 니트 티셔츠 SET","[회원추천] (남자 176cm/63kg) 기준

                                적당함 BLACK L Size 구매","4.9","","","2.8만 개 이상","14,892","60,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119284-148487","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2139132","[드로우핏X깡스타일리스트] 모크넥 니트 티셔츠","[회원추천] (남자 171cm/57kg) 기준

                                적당함 BLACK L Size 구매","4.8","","","1.5만 개 이상","5,139","30,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119055-144625","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2179138","[니티드X깡스타일리스트] 소프트코튼 헤비 와플 니트 BLACK","[회원추천] (남자 168cm/65kg) 기준

                                큼 M Size 구매","4.8","","","8.6천 개 이상","4,991","89,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119237-147684","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1191407","램스울 크루넥 오버니트(블랙)","[회원추천] (남자 178cm/83kg) 기준

                                적당함 M Size 구매","4.7","","","1.7만 개 이상","24,113","54,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119125-145671","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1567133","화란 세미오버 니트 애쉬 그레이","[회원추천] (남자 178cm/68kg) 기준

                                적당함 48 Size 구매","4.9","","","4.1천 개 이상","5,096","89,900원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119000-143246","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1407418","Combination collar knit (Ivory)","[회원추천] (남자 171cm/65kg) 기준

                                적당함 L Size 구매","4.9","","","600개 이상","2,112","79,000원","","","","","","","24~33세
,
남성
에게 인기 많은 상품","남"
"1662119334-149449","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1710495","크루넥 리브 니트 스웨터_브라운","[회원추천] (남자 175cm/60kg) 기준

                                적당함 BROWN M Size 구매","4.8","","","1.3만 개 이상","30,805","65,600원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119278-148399","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2227529","OW LOVE KNIT(BLACK)","[회원추천] (여자 155cm/46kg) 기준

                                적당함 FREE Size 구매","4.8","","","2.8천 개 이상","19,277","65,000원","","","","","","","19~23세
,
여성
에게 인기 많은 상품","여"
"1662119247-147903","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/1548457","탑필 울 라운드 니트 (웜샌드)","[회원추천] (남자 168cm/66kg) 기준

                                적당함 M Size 구매","4.9","","","6.8천 개 이상","11,999","77,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119350-149753","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2139144","[드로우핏X깡스타일리스트] 터틀넥 니트 티셔츠 SET","[회원추천] (남자 180cm/80kg) 기준

                                적당함 BEIGE L Size 구매","4.9","","","2.8만 개 이상","14,892","60,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119257-147992","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/606067","소프트코튼 드랍숄더 오버핏 와플 니트 BLACK","[회원추천] (남자 180cm/70kg) 기준

                                적당함 L Size 구매","4.7","","","2.1천 개 이상","15,158","69,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119048-144446","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2477599","[미나브X깡스타일리스트] 코튼모달 미니멀 와플 하프니트 [그린]","[회원추천] (남자 170cm/74kg) 기준

                                적당함 L Size 구매","4.8","","","3.7천 개 이상","3,102","55,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119312-149006","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2226767","오버사이즈 집업 카라 터틀넥 니트 [M.GREY]","[회원추천] (남자 181cm/79kg) 기준

                                적당함 -L Size 구매","4.8","","","1.1만 개 이상","26,824","76,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119196-146951","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2477598","[미나브X깡스타일리스트] 코튼모달 미니멀 와플 하프니트 [스카이블루]","[회원추천] (남자 178cm/74kg) 기준

                                적당함 XL Size 구매","4.8","","","7.7천 개 이상","5,495","55,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
"1662119350-149682","https://www.musinsa.com/category/001006","","https://www.musinsa.com/app/goods/2139144","[드로우핏X깡스타일리스트] 터틀넥 니트 티셔츠 SET","[회원추천] (남자 170cm/72kg) 기준

                                적당함 BLACK L Size 구매","4.9","","","2.8만 개 이상","14,892","60,000원","","","","","","","19~28세
,
남성
에게 인기 많은 상품","남"
